"Open time" "Open" "High" "Low" "Close" "Volume" "Close time" "Quote asset volume" "Number of trades" "Taker buy base asset volume" "Taker buy quote asset volume" "Ignore"
"1606921920000" "18931.95000000" "18970.00000000" "18742.90000000" "18970.00000000" "177.67483700" "1606921979999" "3359136.68123666" "3507" "57.14810800" "1082896.38444697" "0"
"1606921980000" "18969.14000000" "18980.22000000" "18944.35000000" "18977.50000000" "56.68086800" "1606922039999" "1074997.69011960" "1552" "38.49173700" "730084.04299435" "0"
"1606922040000" "18976.08000000" "18979.63000000" "18950.50000000" "18952.00000000" "25.59319800" "1606922099999" "485317.43361261" "1001" "15.44478500" "292872.80944874" "0"
"1606922100000" "18952.35000000" "18989.00000000" "18945.89000000" "18976.34000000" "40.52948300" "1606922159999" "769064.73216668" "1340" "18.80544000" "356797.20610713" "0"
"1606922160000" "18976.34000000" "18986.10000000" "18956.68000000" "18985.40000000" "35.73105700" "1606922219999" "678059.87293141" "991" "10.90873300" "207024.81281687" "0"
"1606922220000" "18985.52000000" "18986.10000000" "18932.01000000" "18935.72000000" "48.19341300" "1606922279999" "914098.12267199" "1282" "23.29784500" "442093.27832222" "0"
"1606922280000" "18934.79000000" "18966.54000000" "18931.91000000" "18966.53000000" "49.43155700" "1606922339999" "936761.78744430" "1058" "28.42856200" "538772.49851660" "0"
"1606922340000" "18966.54000000" "18976.30000000" "18944.89000000" "18968.43000000" "50.43475000" "1606922399999" "956570.88751504" "1105" "22.50669200" "426847.23927099" "0"
"1606922400000" "18968.54000000" "18970.12000000" "18894.50000000" "18910.56000000" "106.50894500" "1606922459999" "2015722.56172069" "1689" "46.72931300" "884227.27754749" "0"
"1606922460000" "18910.56000000" "18951.87000000" "18910.43000000" "18929.31000000" "58.87873100" "1606922519999" "1114721.82634247" "1302" "33.73001900" "638740.72393214" "0"
"1606922520000" "18929.31000000" "18931.93000000" "18902.56000000" "18929.97000000" "21.96520900" "1606922579999" "415557.36867700" "900" "10.46788600" "198028.41020063" "0"
"1606922580000" "18929.98000000" "18959.30000000" "18927.83000000" "18944.92000000" "36.33910800" "1606922639999" "688460.33086185" "887" "14.84290900" "281175.69039005" "0"
"1606922640000" "18944.91000000" "18944.91000000" "18879.63000000" "18889.94000000" "90.20701000" "1606922699999" "1705948.93972216" "1311" "37.27218600" "704585.99078859" "0"
"1606922700000" "18889.94000000" "18889.98000000" "18864.46000000" "18866.67000000" "40.06003600" "1606922759999" "756241.49114658" "1030" "12.80474100" "241737.31437028" "0"
"1606922760000" "18866.67000000" "18919.91000000" "18866.01000000" "18917.94000000" "38.19833600" "1606922819999" "721696.61621196" "1082" "24.71696000" "466994.22536429" "0"
"1606922820000" "18917.95000000" "18919.91000000" "18826.65000000" "18835.64000000" "94.56008200" "1606922879999" "1782768.13497459" "1698" "36.14337600" "681280.55095103" "0"
"1606922880000" "18835.63000000" "18880.00000000" "18826.74000000" "18873.23000000" "52.53839200" "1606922939999" "990869.41669862" "1126" "23.19696300" "437520.99535832" "0"
"1606922940000" "18875.65000000" "18875.65000000" "18830.59000000" "18837.30000000" "58.62106700" "1606922999999" "1105042.44725488" "1100" "21.08735800" "397533.23609570" "0"
"1.606923e+12" "18837.29000000" "18839.33000000" "18790.56000000" "18795.85000000" "120.24113900" "1606923059999" "2261810.46001127" "1774" "34.45676900" "648157.74426912" "0"
"1606923060000" "18795.37000000" "18823.13000000" "18794.88000000" "18821.15000000" "63.19606400" "1606923119999" "1188870.66502332" "1083" "23.79873700" "447678.15586788" "0"
"1606923120000" "18821.16000000" "18831.43000000" "18793.93000000" "18824.17000000" "37.15917500" "1606923179999" "699099.13409040" "1156" "14.54425900" "273614.64671529" "0"
"1606923180000" "18824.17000000" "18824.18000000" "18786.78000000" "18811.25000000" "74.78449900" "1606923239999" "1405859.29855688" "1240" "41.12629000" "773165.80297447" "0"
"1606923240000" "18811.24000000" "18859.48000000" "18793.79000000" "18857.62000000" "57.43812100" "1606923299999" "1081929.31166373" "1316" "30.64749200" "577307.57560441" "0"
"1606923300000" "18857.62000000" "18914.86000000" "18857.62000000" "18908.57000000" "72.31637400" "1606923359999" "1366084.72682275" "1554" "38.43741500" "726129.13829350" "0"
"1606923360000" "18907.02000000" "18910.42000000" "18870.96000000" "18874.71000000" "38.45894100" "1606923419999" "726331.70196118" "1055" "10.76431700" "203346.03259742" "0"
"1606923420000" "18874.87000000" "18875.06000000" "18819.22000000" "18825.69000000" "29.67697300" "1606923479999" "559176.96049884" "977" "19.58429200" "369017.24289349" "0"
"1606923480000" "18825.68000000" "18831.09000000" "18813.22000000" "18817.52000000" "42.73389100" "1606923539999" "804308.15492277" "994" "30.07391100" "566028.04676284" "0"
"1606923540000" "18817.52000000" "18817.91000000" "18779.51000000" "18793.67000000" "75.04217300" "1606923599999" "1410320.63557590" "1661" "18.00829600" "338459.16864650" "0"
"1606923600000" "18789.71000000" "18845.21000000" "18788.34000000" "18819.43000000" "77.39030700" "1606923659999" "1456649.47944838" "1332" "51.05906200" "960928.38492112" "0"
"1606923660000" "18819.42000000" "18846.13000000" "18804.96000000" "18825.58000000" "40.28172200" "1606923719999" "758374.44071294" "910" "18.09263100" "340592.31919291" "0"
"1606923720000" "18825.59000000" "18861.63000000" "18822.97000000" "18837.01000000" "45.21975100" "1606923779999" "851968.00400759" "995" "23.61885900" "444972.17149257" "0"
"1606923780000" "18837.57000000" "18860.63000000" "18837.57000000" "18855.16000000" "27.13497900" "1606923839999" "511568.24123836" "774" "15.40627700" "290417.55520799" "0"
"1606923840000" "18854.83000000" "18857.03000000" "18827.51000000" "18827.52000000" "26.03326700" "1606923899999" "490595.54189999" "638" "11.47222800" "216153.61059166" "0"
"1606923900000" "18827.51000000" "18880.22000000" "18820.01000000" "18880.22000000" "45.13739100" "1606923959999" "850900.12496095" "1011" "29.30315900" "552442.48102978" "0"
"1606923960000" "18880.22000000" "18887.72000000" "18850.00000000" "18857.87000000" "26.79475200" "1606924019999" "505576.55332272" "871" "10.59144700" "199869.28907323" "0"
"1606924020000" "18860.70000000" "18874.55000000" "18840.51000000" "18852.88000000" "35.21182500" "1606924079999" "664009.07740408" "880" "14.52587300" "273894.75031139" "0"
"1606924080000" "18852.88000000" "18858.42000000" "18813.26000000" "18826.14000000" "76.47670900" "1606924139999" "1440431.17381240" "1023" "29.79444800" "561089.70911463" "0"
"1606924140000" "18827.22000000" "18880.99000000" "18827.21000000" "18880.98000000" "45.39829600" "1606924199999" "855841.63037900" "976" "22.57665000" "425601.14410919" "0"
"1606924200000" "18880.99000000" "18923.39000000" "18880.10000000" "18911.37000000" "85.84522400" "1606924259999" "1623023.08635865" "1702" "44.65800500" "844346.90589227" "0"
"1606924260000" "18911.37000000" "18918.11000000" "18879.28000000" "18895.99000000" "57.58550100" "1606924319999" "1088629.49959424" "1048" "18.87289300" "356719.17107326" "0"
"1606924320000" "18894.60000000" "18900.45000000" "18857.24000000" "18866.62000000" "33.06567300" "1606924379999" "624223.89601849" "910" "19.66718300" "371252.27644945" "0"
"1606924380000" "18866.62000000" "18904.90000000" "18850.40000000" "18903.12000000" "43.44294100" "1606924439999" "819921.56416086" "981" "26.03002700" "491114.07501274" "0"
"1606924440000" "18903.12000000" "18906.01000000" "18873.24000000" "18874.90000000" "50.48958200" "1606924499999" "953605.87283856" "760" "29.62857800" "559541.36198305" "0"
"1606924500000" "18874.90000000" "18880.10000000" "18854.65000000" "18875.82000000" "55.05383200" "1606924559999" "1038703.09658045" "986" "22.67904800" "427838.93305740" "0"
"1606924560000" "18875.50000000" "18925.00000000" "18875.49000000" "18910.18000000" "62.19447500" "1606924619999" "1176237.29360300" "1197" "23.77956200" "449701.98378997" "0"
"1606924620000" "18910.19000000" "18915.95000000" "18876.66000000" "18884.95000000" "54.89111600" "1606924679999" "1037145.44970708" "957" "32.69355600" "617660.36617013" "0"
"1606924680000" "18884.94000000" "18890.00000000" "18871.10000000" "18884.43000000" "19.84508000" "1606924739999" "374666.82494819" "675" "9.32150300" "175979.89071979" "0"
"1606924740000" "18884.43000000" "18891.57000000" "18873.67000000" "18891.57000000" "60.90973300" "1606924799999" "1150081.88069791" "732" "27.23414700" "514249.84165807" "0"
"1606924800000" "18891.57000000" "18925.00000000" "18888.22000000" "18894.96000000" "119.04399500" "1606924859999" "2250014.50392961" "1944" "57.08108900" "1078890.73801046" "0"
"1606924860000" "18894.95000000" "18894.95000000" "18810.00000000" "18825.40000000" "127.21655400" "1606924919999" "2396382.11540625" "2166" "51.79974800" "975391.55384434" "0"
"1606924920000" "18825.39000000" "18833.55000000" "18792.07000000" "18822.25000000" "123.55957700" "1606924979999" "2324129.99000073" "1862" "40.27947500" "757797.45661308" "0"
"1606924980000" "18822.24000000" "18830.65000000" "18792.00000000" "18811.92000000" "120.32647500" "1606925039999" "2263040.82997406" "1569" "46.57636000" "876027.83320992" "0"
"1606925040000" "18811.92000000" "18819.03000000" "18780.00000000" "18780.00000000" "73.67240900" "1606925099999" "1384897.07112969" "1517" "25.33153800" "476169.30239469" "0"
"1606925100000" "18780.00000000" "18866.09000000" "18777.00000000" "18847.29000000" "83.78535400" "1606925159999" "1577503.87580491" "1961" "42.82254400" "806003.22447605" "0"
"1606925160000" "18847.30000000" "18849.28000000" "18800.67000000" "18805.60000000" "42.09767800" "1606925219999" "792325.31818623" "1204" "20.93337300" "394091.46836959" "0"
"1606925220000" "18805.60000000" "18835.50000000" "18780.00000000" "18827.93000000" "42.25048500" "1606925279999" "794374.40286447" "1355" "23.45057100" "440960.90347435" "0"
"1606925280000" "18827.92000000" "18827.92000000" "18770.00000000" "18772.80000000" "67.07563200" "1606925339999" "1260354.03800208" "1411" "27.42439700" "515345.91969041" "0"
"1606925340000" "18772.99000000" "18815.39000000" "18772.99000000" "18810.83000000" "63.14869300" "1606925399999" "1186784.46528634" "1267" "36.67195800" "689139.41889670" "0"
"1606925400000" "18810.84000000" "18816.74000000" "18783.73000000" "18806.45000000" "38.47495300" "1606925459999" "723186.92131127" "1240" "19.46768600" "365952.71349984" "0"
"1606925460000" "18807.08000000" "18873.68000000" "18795.29000000" "18855.73000000" "84.58925500" "1606925519999" "1593209.92345692" "1751" "56.25832600" "1059701.88789477" "0"
"1606925520000" "18855.74000000" "18910.00000000" "18855.74000000" "18886.61000000" "96.21986400" "1606925579999" "1817610.96362151" "1480" "71.91955200" "1358524.52897774" "0"
"1606925580000" "18886.45000000" "18936.00000000" "18880.68000000" "18922.09000000" "107.69961500" "1606925639999" "2037568.08947018" "1656" "79.56869800" "1505174.68475878" "0"
"1606925640000" "18922.09000000" "18940.22000000" "18900.00000000" "18930.82000000" "84.18037100" "1606925699999" "1593209.72428884" "1476" "46.97939200" "889273.92936030" "0"
"1606925700000" "18930.81000000" "18940.06000000" "18914.44000000" "18915.36000000" "35.96277100" "1606925759999" "680649.66851194" "1218" "16.22726100" "307154.91994538" "0"
"1606925760000" "18915.37000000" "18970.00000000" "18915.37000000" "18967.30000000" "63.61307500" "1606925819999" "1205593.49337107" "1464" "38.94737200" "738076.65602799" "0"
"1606925820000" "18967.30000000" "18980.00000000" "18951.85000000" "18959.52000000" "66.84174100" "1606925879999" "1268086.19552718" "1221" "29.39026100" "557564.78557668" "0"
"1606925880000" "18959.51000000" "18983.00000000" "18950.84000000" "18973.03000000" "51.98316800" "1606925939999" "986131.50501709" "1188" "29.76885200" "564686.24518317" "0"
"1606925940000" "18973.04000000" "18979.92000000" "18944.22000000" "18964.46000000" "45.54476900" "1606925999999" "863674.48815860" "1075" "17.30807200" "328232.02199103" "0"
"1.606926e+12" "18964.46000000" "18978.82000000" "18954.82000000" "18974.79000000" "37.10136400" "1606926059999" "703876.03583605" "965" "19.51879900" "370308.55511990" "0"
"1606926060000" "18974.78000000" "18975.73000000" "18940.73000000" "18960.77000000" "37.75884800" "1606926119999" "715914.81020160" "1171" "15.29439800" "289990.66993858" "0"
"1606926120000" "18959.99000000" "18978.20000000" "18951.26000000" "18968.99000000" "27.65769000" "1606926179999" "524553.77617812" "780" "18.25810600" "346299.31613817" "0"
"1606926180000" "18968.37000000" "18984.47000000" "18961.65000000" "18980.23000000" "45.16827500" "1606926239999" "857018.47786186" "932" "30.37751600" "576354.43250454" "0"
"1606926240000" "18980.22000000" "19015.70000000" "18979.54000000" "18998.47000000" "106.47549100" "1606926299999" "2022937.97152037" "1621" "65.27754400" "1240160.81628029" "0"
"1606926300000" "18998.47000000" "18998.48000000" "18977.84000000" "18981.93000000" "45.85246300" "1606926359999" "870652.55643633" "1001" "18.41749600" "349731.69422962" "0"
"1606926360000" "18981.93000000" "18981.93000000" "18943.22000000" "18946.43000000" "39.93757100" "1606926419999" "757232.25873037" "1346" "19.95810100" "378437.77509626" "0"
"1606926420000" "18946.43000000" "18994.27000000" "18941.93000000" "18980.21000000" "51.55893800" "1606926479999" "978369.13343790" "1308" "23.31409000" "442374.22339908" "0"
"1606926480000" "18979.98000000" "18980.31000000" "18950.13000000" "18977.54000000" "59.10844000" "1606926539999" "1121323.42956437" "874" "33.99510000" "644832.45294637" "0"
"1606926540000" "18977.54000000" "18983.21000000" "18952.05000000" "18978.61000000" "24.39764000" "1606926599999" "462713.54808118" "969" "10.13159000" "192151.56895701" "0"
"1606926600000" "18978.61000000" "18978.62000000" "18959.14000000" "18974.94000000" "31.29693600" "1606926659999" "593634.76880964" "834" "17.13099700" "324927.63259457" "0"
"1606926660000" "18974.94000000" "18974.94000000" "18940.04000000" "18954.33000000" "52.52736400" "1606926719999" "995435.89307912" "985" "23.67134700" "448625.67697516" "0"
"1606926720000" "18954.32000000" "18973.26000000" "18950.97000000" "18951.02000000" "27.83732700" "1606926779999" "527924.85568406" "724" "13.49181500" "255844.63325568" "0"
"1606926780000" "18951.01000000" "18973.21000000" "18950.00000000" "18959.01000000" "42.00110900" "1606926839999" "796417.36490053" "804" "24.94023800" "472904.26715085" "0"
"1606926840000" "18959.02000000" "18966.50000000" "18935.01000000" "18948.51000000" "27.00438500" "1606926899999" "511598.75198812" "784" "17.62126900" "333833.13131209" "0"
"1606926900000" "18948.50000000" "18969.86000000" "18944.69000000" "18946.30000000" "60.42156600" "1606926959999" "1145466.63903986" "812" "35.47266700" "672354.89782407" "0"
"1606926960000" "18946.30000000" "18946.30000000" "18903.25000000" "18907.16000000" "46.21342000" "1606927019999" "874523.79131031" "1144" "23.12501600" "437638.80127226" "0"
"1606927020000" "18907.16000000" "18920.71000000" "18888.21000000" "18915.90000000" "40.76081000" "1606927079999" "770370.62357273" "1147" "19.10454200" "361090.76499056" "0"
"1606927080000" "18915.91000000" "18942.79000000" "18910.26000000" "18942.79000000" "32.25699300" "1606927139999" "610559.95186457" "890" "17.07590300" "323176.77454062" "0"
"1606927140000" "18942.81000000" "18948.68000000" "18906.28000000" "18910.78000000" "32.04872300" "1606927199999" "606431.98798085" "788" "15.72374200" "297486.14657503" "0"
"1606927200000" "18910.77000000" "18944.95000000" "18910.77000000" "18923.89000000" "36.82752900" "1606927259999" "697147.22217511" "748" "16.23348700" "307235.43490013" "0"
"1606927260000" "18923.89000000" "18930.58000000" "18909.62000000" "18921.91000000" "34.23385200" "1606927319999" "647652.61392973" "808" "15.18977400" "287342.76552398" "0"
"1606927320000" "18921.90000000" "18937.76000000" "18894.23000000" "18936.46000000" "39.28577800" "1606927379999" "743005.19664668" "769" "22.40324400" "423691.53335521" "0"
"1606927380000" "18937.75000000" "18948.80000000" "18913.26000000" "18927.37000000" "37.76226900" "1606927439999" "715042.41915837" "916" "13.27287300" "251306.10140961" "0"
"1606927440000" "18927.01000000" "18927.01000000" "18907.01000000" "18912.74000000" "32.05953100" "1606927499999" "606479.51668533" "768" "13.23577900" "250387.64561138" "0"
"1606927500000" "18912.73000000" "18912.73000000" "18890.22000000" "18893.06000000" "24.68641100" "1606927559999" "466539.90300705" "983" "8.44670400" "159629.31399107" "0"
"1606927560000" "18893.07000000" "18898.57000000" "18851.26000000" "18862.75000000" "108.62188700" "1606927619999" "2049672.61441731" "1649" "40.38071700" "761898.78811968" "0"
"1606927620000" "18862.75000000" "18888.32000000" "18830.00000000" "18870.68000000" "138.75160000" "1606927679999" "2616037.39839611" "1665" "72.90906900" "1374464.48594935" "0"
"1606927680000" "18870.68000000" "18877.30000000" "18827.65000000" "18834.62000000" "83.88650000" "1606927739999" "1581155.87578254" "1075" "19.85840900" "374361.87951534" "0"
"1606927740000" "18834.63000000" "18856.07000000" "18827.32000000" "18852.49000000" "37.91841900" "1606927799999" "714407.28401720" "803" "25.22012700" "475170.43389731" "0"
"1606927800000" "18852.46000000" "18858.11000000" "18825.61000000" "18844.66000000" "40.42011400" "1606927859999" "761583.58419782" "842" "17.22564000" "324546.88114886" "0"
"1606927860000" "18844.67000000" "18859.50000000" "18830.96000000" "18842.27000000" "25.90277500" "1606927919999" "488161.36204569" "943" "10.95870400" "206536.14647939" "0"
"1606927920000" "18842.28000000" "18854.21000000" "18830.36000000" "18848.25000000" "60.42061900" "1606927979999" "1138528.42209146" "1017" "22.13295700" "417047.99091876" "0"
"1606927980000" "18849.64000000" "18867.89000000" "18844.64000000" "18844.64000000" "25.88916700" "1606928039999" "488218.24974778" "916" "12.62043700" "237999.51437772" "0"
"1606928040000" "18849.42000000" "18857.96000000" "18840.00000000" "18849.12000000" "32.20006100" "1606928099999" "606937.45711281" "870" "20.78234700" "391712.90178856" "0"
"1606928100000" "18849.12000000" "18873.89000000" "18849.12000000" "18869.39000000" "26.96399100" "1606928159999" "508709.92013511" "804" "12.91251500" "243588.65603498" "0"
"1606928160000" "18869.39000000" "18872.48000000" "18851.84000000" "18851.99000000" "26.69378900" "1606928219999" "503586.78670619" "544" "9.41903200" "177673.60375185" "0"
"1606928220000" "18851.98000000" "18873.48000000" "18851.87000000" "18868.67000000" "18.08135100" "1606928279999" "341100.15639207" "523" "11.92792800" "225009.88503323" "0"
"1606928280000" "18868.66000000" "18886.38000000" "18865.92000000" "18869.47000000" "15.11164800" "1606928339999" "285252.92089986" "622" "7.32280400" "138228.87493450" "0"
"1606928340000" "18869.48000000" "18869.48000000" "18833.00000000" "18856.25000000" "53.99396100" "1606928399999" "1017731.23559987" "1204" "23.90863200" "450689.73561957" "0"
"1606928400000" "18856.25000000" "18877.31000000" "18834.01000000" "18872.30000000" "46.06981900" "1606928459999" "868520.40721664" "893" "23.33952300" "439950.21127220" "0"
"1606928460000" "18872.30000000" "18881.75000000" "18838.68000000" "18838.69000000" "37.73967000" "1606928519999" "711678.93514374" "924" "15.17416700" "286115.77461870" "0"
"1606928520000" "18838.69000000" "18838.69000000" "18814.10000000" "18827.19000000" "60.23688000" "1606928579999" "1133818.79938241" "1071" "28.69931100" "540192.29036118" "0"
"1606928580000" "18827.19000000" "18831.76000000" "18810.27000000" "18823.89000000" "24.92842000" "1606928639999" "469173.08195423" "782" "14.35091500" "270097.08956176" "0"
"1606928640000" "18823.89000000" "18860.00000000" "18814.91000000" "18847.95000000" "43.81982000" "1606928699999" "825555.26002676" "855" "30.98410000" "583680.23760457" "0"
"1606928700000" "18847.95000000" "18854.90000000" "18826.57000000" "18843.38000000" "51.37372900" "1606928759999" "968018.68042540" "836" "22.25609900" "419312.95785739" "0"
"1606928760000" "18843.38000000" "18865.00000000" "18840.21000000" "18852.01000000" "28.97426500" "1606928819999" "546149.74567160" "640" "17.75098400" "334574.23993303" "0"
"1606928820000" "18851.61000000" "18863.39000000" "18849.33000000" "18863.37000000" "14.81229500" "1606928879999" "279350.57719356" "473" "7.51882300" "141795.39961690" "0"
"1606928880000" "18863.38000000" "18892.64000000" "18860.49000000" "18890.94000000" "40.95024700" "1606928939999" "773009.76477787" "851" "16.40615200" "309743.85030436" "0"
"1606928940000" "18890.93000000" "18893.67000000" "18874.87000000" "18886.12000000" "22.97583500" "1606928999999" "433883.14369329" "772" "10.38704500" "196144.43152550" "0"
"1.606929e+12" "18886.12000000" "18887.32000000" "18851.82000000" "18866.83000000" "23.57178300" "1606929059999" "444788.90887733" "926" "8.10537100" "152953.97042214" "0"
"1606929060000" "18866.84000000" "18871.87000000" "18842.22000000" "18848.08000000" "26.85910800" "1606929119999" "506321.72766402" "735" "8.54343100" "161084.53862925" "0"
"1606929120000" "18848.09000000" "18872.38000000" "18847.52000000" "18866.75000000" "27.38696200" "1606929179999" "516529.66335256" "652" "15.97052700" "301173.61028864" "0"
"1606929180000" "18866.75000000" "18873.93000000" "18855.32000000" "18864.95000000" "27.35373000" "1606929239999" "515944.19463525" "739" "14.50019300" "273496.61382922" "0"
"1606929240000" "18864.96000000" "18887.88000000" "18863.42000000" "18875.90000000" "18.37996000" "1606929299999" "346911.20475099" "585" "7.40999300" "139845.35224384" "0"
"1606929300000" "18875.72000000" "18904.97000000" "18873.96000000" "18904.97000000" "33.30816700" "1606929359999" "629250.96901832" "935" "15.84280500" "299351.78410211" "0"
"1606929360000" "18904.97000000" "18919.09000000" "18895.11000000" "18898.97000000" "54.82659600" "1606929419999" "1036639.48051467" "939" "40.32208800" "762452.31575980" "0"
"1606929420000" "18898.97000000" "18919.34000000" "18886.85000000" "18919.34000000" "38.16589300" "1606929479999" "721347.28286928" "788" "28.58964400" "540339.50392480" "0"
"1606929480000" "18918.24000000" "18929.00000000" "18910.62000000" "18922.37000000" "30.87644700" "1606929539999" "584294.75220610" "746" "19.93341500" "377226.64955919" "0"
"1606929540000" "18922.37000000" "18922.38000000" "18911.79000000" "18919.46000000" "18.46223000" "1606929599999" "349268.86920722" "692" "9.87387200" "186790.14892213" "0"
"1606929600000" "18919.46000000" "18924.23000000" "18915.99000000" "18924.12000000" "29.79887300" "1606929659999" "563780.96971575" "646" "16.71691400" "316269.42558445" "0"
"1606929660000" "18924.12000000" "18950.00000000" "18921.62000000" "18938.70000000" "56.85699700" "1606929719999" "1076749.71047551" "1171" "25.56391100" "484064.02394770" "0"
"1606929720000" "18938.18000000" "18948.79000000" "18921.20000000" "18921.20000000" "40.08998100" "1606929779999" "759131.60250300" "995" "19.60398700" "371272.67059531" "0"
"1606929780000" "18921.21000000" "18940.51000000" "18920.00000000" "18926.90000000" "43.08226100" "1606929839999" "815533.38189257" "1120" "20.63916800" "390653.61063382" "0"
"1606929840000" "18926.90000000" "18933.64000000" "18921.52000000" "18927.33000000" "34.17701500" "1606929899999" "646916.09533324" "810" "22.13381700" "418964.45417593" "0"
"1606929900000" "18927.33000000" "18934.26000000" "18909.65000000" "18915.60000000" "27.91563000" "1606929959999" "528210.43642359" "911" "14.59631200" "276216.87771417" "0"
"1606929960000" "18915.60000000" "18928.46000000" "18900.00000000" "18920.57000000" "41.52866100" "1606930019999" "785383.32809831" "775" "17.59591900" "332730.90132234" "0"
"1606930020000" "18920.58000000" "18928.18000000" "18914.16000000" "18928.18000000" "38.67572500" "1606930079999" "731791.05440567" "1011" "17.86164100" "337976.70840701" "0"
"1606930080000" "18928.17000000" "18944.99000000" "18927.36000000" "18938.58000000" "20.17102300" "1606930139999" "381976.53277527" "729" "8.05120600" "152457.84271196" "0"
"1606930140000" "18938.57000000" "18939.83000000" "18902.98000000" "18904.76000000" "56.47062300" "1606930199999" "1068527.11816293" "1051" "21.06250200" "398428.75616937" "0"
"1606930200000" "18904.76000000" "18928.83000000" "18900.00000000" "18926.20000000" "33.05956900" "1606930259999" "625292.86155377" "830" "11.36374800" "214927.38445455" "0"
"1606930260000" "18926.20000000" "18946.01000000" "18926.20000000" "18939.14000000" "25.92488700" "1606930319999" "490949.90167882" "758" "10.88971100" "206227.13606790" "0"
"1606930320000" "18939.21000000" "18939.21000000" "18902.50000000" "18912.69000000" "45.06269000" "1606930379999" "852761.65607832" "740" "26.29269900" "497532.70097235" "0"
"1606930380000" "18912.69000000" "18912.70000000" "18861.72000000" "18870.56000000" "86.77957600" "1606930439999" "1638463.14776067" "1461" "32.07934900" "605671.42439496" "0"
"1606930440000" "18870.57000000" "18891.77000000" "18855.81000000" "18886.03000000" "49.07323500" "1606930499999" "926326.32227488" "1074" "26.57171300" "501625.43700647" "0"
"1606930500000" "18886.04000000" "18906.21000000" "18885.11000000" "18902.92000000" "21.98136000" "1606930559999" "415404.95828275" "823" "10.97325200" "207370.63242477" "0"
"1606930560000" "18902.91000000" "18930.75000000" "18899.06000000" "18930.74000000" "39.23483000" "1606930619999" "742102.27159089" "986" "20.45404500" "386907.73209407" "0"
"1606930620000" "18930.74000000" "18934.95000000" "18888.88000000" "18890.01000000" "55.33064300" "1606930679999" "1046607.32907624" "1550" "25.91157800" "489981.31499762" "0"
"1606930680000" "18890.00000000" "18894.23000000" "18879.52000000" "18888.98000000" "30.57922200" "1606930739999" "577522.48578320" "1373" "14.16032700" "267411.45168555" "0"
"1606930740000" "18888.97000000" "18905.15000000" "18870.54000000" "18870.55000000" "39.05417400" "1606930799999" "737618.83513195" "1496" "17.13431300" "323604.60618619" "0"
"1606930800000" "18870.54000000" "18885.44000000" "18855.00000000" "18865.82000000" "33.08580500" "1606930859999" "624265.04691937" "861" "17.04025300" "321530.60380085" "0"
"1606930860000" "18866.96000000" "18877.57000000" "18858.01000000" "18862.39000000" "17.88905700" "1606930919999" "337551.31338342" "699" "6.57010400" "123965.86426058" "0"
"1606930920000" "18861.43000000" "18880.67000000" "18856.64000000" "18871.69000000" "20.15364900" "1606930979999" "380258.78859697" "691" "8.71206500" "164381.25938187" "0"
"1606930980000" "18871.88000000" "18895.00000000" "18870.01000000" "18877.27000000" "13.31271600" "1606931039999" "251420.21333395" "657" "5.53815300" "104583.84190302" "0"
"1606931040000" "18877.26000000" "18888.44000000" "18870.84000000" "18880.92000000" "33.91869900" "1606931099999" "640401.14846918" "680" "17.31356700" "326872.65652466" "0"
"1606931100000" "18880.92000000" "18893.01000000" "18880.59000000" "18884.93000000" "21.71310000" "1606931159999" "410078.93980749" "608" "9.65601500" "182369.78492273" "0"
"1606931160000" "18884.93000000" "18930.00000000" "18884.93000000" "18929.95000000" "41.11028900" "1606931219999" "777725.80042894" "713" "19.55770400" "369916.05135540" "0"
"1606931220000" "18929.96000000" "18932.29000000" "18910.54000000" "18927.79000000" "44.00343100" "1606931279999" "832691.97021487" "861" "22.15045600" "419143.97091250" "0"
"1606931280000" "18927.79000000" "18953.64000000" "18845.25000000" "18924.16000000" "181.28114900" "1606931339999" "3430258.10482078" "1859" "59.22709800" "1121439.56353383" "0"
"1606931340000" "18923.75000000" "18942.46000000" "18909.64000000" "18936.75000000" "33.71674500" "1606931399999" "638095.05509161" "849" "18.81965400" "356191.07691899" "0"
"1606931400000" "18937.92000000" "18963.85000000" "18930.00000000" "18954.66000000" "51.89769300" "1606931459999" "983352.64120778" "1209" "36.16058600" "685081.57472238" "0"
"1606931460000" "18954.66000000" "18974.65000000" "18951.80000000" "18966.18000000" "62.73162500" "1606931519999" "1189535.05150089" "1289" "30.89328300" "585835.64844857" "0"
"1606931520000" "18966.18000000" "18975.00000000" "18954.77000000" "18971.50000000" "45.49465800" "1606931579999" "862835.86062408" "842" "34.66376300" "657413.97636451" "0"
"1606931580000" "18971.49000000" "18980.00000000" "18949.35000000" "18970.99000000" "62.76098100" "1606931639999" "1190208.77501620" "1097" "32.04380600" "607646.62518748" "0"
"1606931640000" "18970.99000000" "18999.00000000" "18964.50000000" "18988.14000000" "42.75156100" "1606931699999" "811690.61238069" "1151" "26.32380000" "499797.76594427" "0"
"1606931700000" "18988.13000000" "18998.99000000" "18980.41000000" "18988.66000000" "40.45072300" "1606931759999" "768034.69486586" "1184" "23.53016700" "446768.27291472" "0"
"1606931760000" "18988.59000000" "18992.13000000" "18975.79000000" "18984.76000000" "56.20310100" "1606931819999" "1066938.90142145" "1235" "28.58899600" "542721.06384523" "0"
